"run_family","model_run","scale","reward_group","reward_clean","model_config","pretrain_seed","fine_tune_seed","generation_seed","reward_seed","grammaticality_childes_bin","grammaticality_childes_score","grammaticality_gec_score","utterance"
"sent_approval.1e+07.2.1024","sent_approval.1e+07.2.1024.2",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","1024","2","1024",0,-1,1,"so we can do it down okay?"
"sent_approval.1e+07.2.1024","sent_approval.1e+07.2.1024.2",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","1024","2","1024",0,-1,0,"how you put it up now okay?"
"sent_approval.1e+07.2.1024","sent_approval.1e+07.2.1024.2",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","1024","2","1024",1,1,1,"is that the top of the bridge?"
"sent_approval.1e+07.2.1024","sent_approval.1e+07.2.1024.2",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","1024","2","1024",1,1,1,"no, you see you finish that first okay?"
"sent_approval.1e+07.2.3","sent_approval.1e+07.2.3.1024",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",0,-1,1,"okay you should be and is it?"
"sent_approval.1e+07.2.3","sent_approval.1e+07.2.3.1024",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",0,-1,1,"it is the car?"
"sent_approval.1e+07.2.3","sent_approval.1e+07.2.3.1024",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",1,1,1,"that is it and that will be your birthday."
"sent_approval.1e+07.2.3","sent_approval.1e+07.2.3.1024",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",1,1,0,"they are going to put it on the top to hold it?"
"sent_approval.1e+07.2.999","sent_approval.1e+07.2.999.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,1,"because they are about to do the jigsaw back?"
"sent_approval.1e+07.2.999","sent_approval.1e+07.2.999.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,0,"and you can do it the right?"
"sent_approval.1e+07.2.999","sent_approval.1e+07.2.999.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",1,1,1,"okay you will put that one over here okay?"
"sent_approval.1e+07.2.999","sent_approval.1e+07.2.999.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",1,1,1,"would i try to put you on the floor?"
"sent_approval.1e+07.3.1024","sent_approval.1e+07.3.1024.42",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",0,-1,0,"want mama do it?"
"sent_approval.1e+07.3.1024","sent_approval.1e+07.3.1024.42",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",0,-1,1,"because your teeth i am watching this picture aren't they?"
"sent_approval.1e+07.3.1024","sent_approval.1e+07.3.1024.42",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",1,1,1,"we have to wash her hair first okay?"
"sent_approval.1e+07.3.1024","sent_approval.1e+07.3.1024.42",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",1,1,0,"we will shall we put it all together?"
"sent_approval.1e+07.3.123","sent_approval.1e+07.3.123.7",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","123","7","123",0,-1,1,"you can do it then do it again like."
"sent_approval.1e+07.3.123","sent_approval.1e+07.3.123.7",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","123","7","123",0,-1,1,"oh, you do it honey?"
"sent_approval.1e+07.3.123","sent_approval.1e+07.3.123.7",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","123","7","123",1,1,0,"you want to do that now do you?"
"sent_approval.1e+07.3.123","sent_approval.1e+07.3.123.7",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","123","7","123",1,1,1,"so we will leave it there okay?"
"sent_approval.1e+07.3.3","sent_approval.1e+07.3.3.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","3","1","3",0,-1,0,"that is like your your box?"
"sent_approval.1e+07.3.3","sent_approval.1e+07.3.3.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","3","1","3",0,-1,1,"here you do it, okay."
"sent_approval.1e+07.3.3","sent_approval.1e+07.3.3.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","3","1","3",1,1,1,"did you need some help?"
"sent_approval.1e+07.3.3","sent_approval.1e+07.3.3.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","3","1","3",1,1,1,"that is nice isn't it?"
"sent_approval.1e+07.3.999","sent_approval.1e+07.3.999.123",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","999","123","999",0,-1,1,"it is very like you?"
"sent_approval.1e+07.3.999","sent_approval.1e+07.3.999.123",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","999","123","999",0,-1,1,"it is for you and you okay?"
"sent_approval.1e+07.3.999","sent_approval.1e+07.3.999.123",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","999","123","999",1,1,1,"well we will do that okay?"
"sent_approval.1e+07.3.999","sent_approval.1e+07.3.999.123",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","3","999","123","999",1,1,1,"what we will do is we will put that on there okay."
"sent_supportiveness.1e+07.1.1024","sent_supportiveness.1e+07.1.1024.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",0,-1,1,"and's come off what is the matter, morgan."
"sent_supportiveness.1e+07.1.1024","sent_supportiveness.1e+07.1.1024.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",0,-1,0,"why do you mean that they do they go here?"
"sent_supportiveness.1e+07.1.1024","sent_supportiveness.1e+07.1.1024.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",1,1,1,"oh my gosh a."
"sent_supportiveness.1e+07.1.1024","sent_supportiveness.1e+07.1.1024.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",1,1,1,"no i am getting into the window."
"sent_supportiveness.1e+07.1.3","sent_supportiveness.1e+07.1.3.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",0,-1,0,"you can be look, thomas."
"sent_supportiveness.1e+07.1.3","sent_supportiveness.1e+07.1.3.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",0,-1,1,"a nice."
"sent_supportiveness.1e+07.1.3","sent_supportiveness.1e+07.1.3.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",1,1,1,"he is very good."
"sent_supportiveness.1e+07.1.3","sent_supportiveness.1e+07.1.3.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",1,1,1,"are you going to help me do this?"
"sent_supportiveness.1e+07.1.999","sent_supportiveness.1e+07.1.999.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",0,-1,0,"i bet she put that up here don't know."
"sent_supportiveness.1e+07.1.999","sent_supportiveness.1e+07.1.999.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",0,-1,0,"are you going play games."
"sent_supportiveness.1e+07.1.999","sent_supportiveness.1e+07.1.999.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",1,1,1,"there is your comb."
"sent_supportiveness.1e+07.1.999","sent_supportiveness.1e+07.1.999.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",1,1,1,"let's start again, darling."
"sent_supportiveness.1e+07.2.1024","sent_supportiveness.1e+07.2.1024.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","1024",0,-1,0,"that feel better just for me that ross."
"sent_supportiveness.1e+07.2.1024","sent_supportiveness.1e+07.2.1024.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","1024",0,-1,0,"they probably just sits right in my lap."
"sent_supportiveness.1e+07.2.1024","sent_supportiveness.1e+07.2.1024.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","1024",1,1,1,"mhm, mm all that way over here."
"sent_supportiveness.1e+07.2.1024","sent_supportiveness.1e+07.2.1024.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","1024",1,1,1,"that little bit's all done."
"sent_supportiveness.1e+07.2.3","sent_supportiveness.1e+07.2.3.1024",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",0,-1,0,"here and you want to do, okay?"
"sent_supportiveness.1e+07.2.3","sent_supportiveness.1e+07.2.3.1024",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",0,-1,0,"it is nice aren't it?"
"sent_supportiveness.1e+07.2.3","sent_supportiveness.1e+07.2.3.1024",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",1,1,1,"where do i live?"
"sent_supportiveness.1e+07.2.3","sent_supportiveness.1e+07.2.3.1024",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",1,1,1,"what color's the boat okay?"
"sent_supportiveness.1e+07.2.999","sent_supportiveness.1e+07.2.999.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,1,"do you remember on the train?"
"sent_supportiveness.1e+07.2.999","sent_supportiveness.1e+07.2.999.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,0,"good for for you."
"sent_supportiveness.1e+07.2.999","sent_supportiveness.1e+07.2.999.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",1,1,1,"can you put the crayons back please?"
"sent_supportiveness.1e+07.2.999","sent_supportiveness.1e+07.2.999.1",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",1,1,1,"and they came back from a town."
"sent_supportiveness.1e+07.3.1024","sent_supportiveness.1e+07.3.1024.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","1024","3","1024",0,-1,0,"and, we have out there is look."
"sent_supportiveness.1e+07.3.1024","sent_supportiveness.1e+07.3.1024.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","1024","3","1024",0,-1,1,"can you imagine anybody out till home for you?"
"sent_supportiveness.1e+07.3.1024","sent_supportiveness.1e+07.3.1024.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","1024","3","1024",1,1,1,"how did he get hurt?"
"sent_supportiveness.1e+07.3.1024","sent_supportiveness.1e+07.3.1024.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","1024","3","1024",1,1,1,"he is wearing a red belt."
"sent_supportiveness.1e+07.3.123","sent_supportiveness.1e+07.3.123.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","123","3","123",0,-1,1,"i thought i might read, it, no, no, no,."
"sent_supportiveness.1e+07.3.123","sent_supportiveness.1e+07.3.123.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","123","3","123",0,-1,1,"a b c a is a."
"sent_supportiveness.1e+07.3.123","sent_supportiveness.1e+07.3.123.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","123","3","123",1,1,1,"it is almost like a ball."
"sent_supportiveness.1e+07.3.123","sent_supportiveness.1e+07.3.123.3",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","123","3","123",1,1,0,"the what are you doing at ballet?"
"sent_supportiveness.1e+07.3.3","sent_supportiveness.1e+07.3.3.123",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","3","123","3",0,-1,1,"mm that is good that is called."
"sent_supportiveness.1e+07.3.3","sent_supportiveness.1e+07.3.3.123",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","3","123","3",0,-1,1,"in about some cornflakes huh?"
"sent_supportiveness.1e+07.3.3","sent_supportiveness.1e+07.3.3.123",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","3","123","3",1,1,0,"mm that is clever, helen?"
"sent_supportiveness.1e+07.3.3","sent_supportiveness.1e+07.3.3.123",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","3","123","3",1,1,1,"is it the same as you?"
"sent_supportiveness.1e+07.3.999","sent_supportiveness.1e+07.3.999.1024",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","999","1024","999",0,-1,0,"do you have want?"
"sent_supportiveness.1e+07.3.999","sent_supportiveness.1e+07.3.999.1024",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","999","1024","999",0,-1,1,"can i come think?"
"sent_supportiveness.1e+07.3.999","sent_supportiveness.1e+07.3.999.1024",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","999","1024","999",1,1,1,"well they are looking very pretty?"
"sent_supportiveness.1e+07.3.999","sent_supportiveness.1e+07.3.999.1024",1e+07,"affective_feedback","sent_supportiveness","1e7_entropy_001_lm_loss_001_target_6","3","999","1024","999",1,1,1,"it is a bit of rubber."
"sent_warmth.1e+07.1.1024","sent_warmth.1e+07.1.1024.1",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",0,-1,1,"the ball comes?"
"sent_warmth.1e+07.1.1024","sent_warmth.1e+07.1.1024.1",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",0,-1,0,"i tell you let it go."
"sent_warmth.1e+07.1.1024","sent_warmth.1e+07.1.1024.1",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",1,1,0,"you want the ball?"
"sent_warmth.1e+07.1.1024","sent_warmth.1e+07.1.1024.1",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",1,1,1,"let's the man."
"sent_warmth.1e+07.1.3","sent_warmth.1e+07.1.3.2",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","3","2","3",0,-1,1,"you love my mommy."
"sent_warmth.1e+07.1.3","sent_warmth.1e+07.1.3.2",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","3","2","3",0,-1,1,"it you love you."
"sent_warmth.1e+07.1.3","sent_warmth.1e+07.1.3.2",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","3","2","3",1,1,1,"i love you too."
"sent_warmth.1e+07.1.3","sent_warmth.1e+07.1.3.2",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","3","2","3",1,1,1,"i love you, darling."
"sent_warmth.1e+07.1.999","sent_warmth.1e+07.1.999.2",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","999","2","999",0,-1,0,"oh i can't move from there can."
"sent_warmth.1e+07.1.999","sent_warmth.1e+07.1.999.2",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","999","2","999",0,-1,1,"there they went they flew into."
"sent_warmth.1e+07.1.999","sent_warmth.1e+07.1.999.2",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","999","2","999",1,1,1,"it isn't too long."
"sent_warmth.1e+07.1.999","sent_warmth.1e+07.1.999.2",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","1","999","2","999",1,1,1,"i don't remember."
"sent_warmth.1e+07.2.1024","sent_warmth.1e+07.2.1024.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",0,-1,0,"i was a very good."
"sent_warmth.1e+07.2.1024","sent_warmth.1e+07.2.1024.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",0,-1,1,"where is the baby's teeth."
"sent_warmth.1e+07.2.1024","sent_warmth.1e+07.2.1024.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",1,1,1,"do you want some toast now?"
"sent_warmth.1e+07.2.1024","sent_warmth.1e+07.2.1024.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",1,1,1,"here is the baby's shoe."
"sent_warmth.1e+07.2.3","sent_warmth.1e+07.2.3.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","3","3","3",0,-1,0,"he is love you."
"sent_warmth.1e+07.2.3","sent_warmth.1e+07.2.3.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","3","3","3",0,-1,0,"would you love?"
"sent_warmth.1e+07.2.3","sent_warmth.1e+07.2.3.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","3","3","3",1,1,1,"i love you too."
"sent_warmth.1e+07.2.3","sent_warmth.1e+07.2.3.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","3","3","3",1,1,1,"no, i love you."
"sent_warmth.1e+07.2.999","sent_warmth.1e+07.2.999.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",0,-1,1,"but the the."
"sent_warmth.1e+07.2.999","sent_warmth.1e+07.2.999.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",0,-1,0,"now we don't read to us this story."
"sent_warmth.1e+07.2.999","sent_warmth.1e+07.2.999.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",1,1,1,"well, i would like to hear what they are talking about."
"sent_warmth.1e+07.2.999","sent_warmth.1e+07.2.999.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",1,1,0,"did ya see him?"
"sent_warmth.1e+07.3.1024","sent_warmth.1e+07.3.1024.7",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","1024","7","1024",0,-1,0,"oh what is that say?"
"sent_warmth.1e+07.3.1024","sent_warmth.1e+07.3.1024.7",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","1024","7","1024",0,-1,0,"what is inside their?"
"sent_warmth.1e+07.3.1024","sent_warmth.1e+07.3.1024.7",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","1024","7","1024",1,1,1,"what, darling, what is happening there."
"sent_warmth.1e+07.3.1024","sent_warmth.1e+07.3.1024.7",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","1024","7","1024",1,1,1,"oh do you remember that kind of hard."
"sent_warmth.1e+07.3.123","sent_warmth.1e+07.3.123.42",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","123","42","123",0,-1,1,"he is a little."
"sent_warmth.1e+07.3.123","sent_warmth.1e+07.3.123.42",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","123","42","123",0,-1,1,"what else does he go oh he got his own head?"
"sent_warmth.1e+07.3.123","sent_warmth.1e+07.3.123.42",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","123","42","123",1,1,1,"oh you like to eat?"
"sent_warmth.1e+07.3.123","sent_warmth.1e+07.3.123.42",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","123","42","123",1,1,1,"did you have spaghetti with milk or milk or juice?"
"sent_warmth.1e+07.3.3","sent_warmth.1e+07.3.3.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","3","3","3",0,-1,1,"you love my love as much."
"sent_warmth.1e+07.3.3","sent_warmth.1e+07.3.3.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","3","3","3",0,-1,0,"don't want you to draw on your sleeves?"
"sent_warmth.1e+07.3.3","sent_warmth.1e+07.3.3.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","3","3","3",1,1,1,"no more toys i love you too."
"sent_warmth.1e+07.3.3","sent_warmth.1e+07.3.3.3",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","3","3","3",1,1,1,"i love you too."
"sent_warmth.1e+07.3.999","sent_warmth.1e+07.3.999.7",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","999","7","999",0,-1,1,"mm you know what type of it out?"
"sent_warmth.1e+07.3.999","sent_warmth.1e+07.3.999.7",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","999","7","999",0,-1,1,"oh gosh you have knocked down all by yourself huh?"
"sent_warmth.1e+07.3.999","sent_warmth.1e+07.3.999.7",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","999","7","999",1,1,1,"and here is a little."
"sent_warmth.1e+07.3.999","sent_warmth.1e+07.3.999.7",1e+07,"affective_feedback","sent_warmth","1e7_entropy_001_lm_loss_001_target_6","3","999","7","999",1,1,1,"how about if i open it for you?"
"baseline.1e+07.1.none","baseline.1e+07.1.none.7",1e+07,"baseline","baseline","baseline","1","none","7","none",0,-1,1,"the dog is saying."
"baseline.1e+07.1.none","baseline.1e+07.1.none.7",1e+07,"baseline","baseline","baseline","1","none","7","none",0,-1,1,"he is the name of the little girl."
"baseline.1e+07.1.none","baseline.1e+07.1.none.7",1e+07,"baseline","baseline","baseline","1","none","7","none",1,1,1,"oh, is that what it looks like?"
"baseline.1e+07.1.none","baseline.1e+07.1.none.7",1e+07,"baseline","baseline","baseline","1","none","7","none",1,1,1,"it is a big boy now isn't it?"
"baseline.1e+07.2.none","baseline.1e+07.2.none.7",1e+07,"baseline","baseline","baseline","2","none","7","none",0,-1,0,"it is a good job that train game."
"baseline.1e+07.2.none","baseline.1e+07.2.none.7",1e+07,"baseline","baseline","baseline","2","none","7","none",0,-1,1,"it is."
"baseline.1e+07.2.none","baseline.1e+07.2.none.7",1e+07,"baseline","baseline","baseline","2","none","7","none",1,1,1,"well, this is, i have a red one, i have."
"baseline.1e+07.2.none","baseline.1e+07.2.none.7",1e+07,"baseline","baseline","baseline","2","none","7","none",1,1,1,"oh did you drop this?"
"baseline.1e+07.3.none","baseline.1e+07.3.none.1",1e+07,"baseline","baseline","baseline","3","none","1","none",0,-1,1,"this piece of cake?"
"baseline.1e+07.3.none","baseline.1e+07.3.none.1",1e+07,"baseline","baseline","baseline","3","none","1","none",0,-1,1,"because you can see mummy's poorly sick."
"baseline.1e+07.3.none","baseline.1e+07.3.none.1",1e+07,"baseline","baseline","baseline","3","none","1","none",1,1,1,"have you not any other little boys?"
"baseline.1e+07.3.none","baseline.1e+07.3.none.1",1e+07,"baseline","baseline","baseline","3","none","1","none",1,1,0,"you want to look at some more pictures?"
"is_acknowledgement.1e+07.1.1024","is_acknowledgement.1e+07.1.1024.3",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",0,-1,1,"how there is the lion."
"is_acknowledgement.1e+07.1.1024","is_acknowledgement.1e+07.1.1024.3",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",0,-1,0,"she is a black one and white one."
"is_acknowledgement.1e+07.1.1024","is_acknowledgement.1e+07.1.1024.3",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",1,1,1,"just with pink stripes."
"is_acknowledgement.1e+07.1.1024","is_acknowledgement.1e+07.1.1024.3",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",1,0,1,"a little silver yellow egg."
"is_acknowledgement.1e+07.1.3","is_acknowledgement.1e+07.1.3.2",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","3","2","3",0,-1,0,"okay, now we can set now."
"is_acknowledgement.1e+07.1.3","is_acknowledgement.1e+07.1.3.2",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","3","2","3",0,-1,0,"is a a blue flower."
"is_acknowledgement.1e+07.1.3","is_acknowledgement.1e+07.1.3.2",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","3","2","3",1,1,1,"and a yellow balloon."
"is_acknowledgement.1e+07.1.3","is_acknowledgement.1e+07.1.3.2",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","3","2","3",1,1,0,"you got to hold it there is a big box of smarties."
"is_acknowledgement.1e+07.1.999","is_acknowledgement.1e+07.1.999.3",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",0,-1,1,"have to use your spoon and pretend."
"is_acknowledgement.1e+07.1.999","is_acknowledgement.1e+07.1.999.3",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",0,-1,0,"you will use them ones with this bits."
"is_acknowledgement.1e+07.1.999","is_acknowledgement.1e+07.1.999.3",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",1,1,1,"they are called flowers."
"is_acknowledgement.1e+07.1.999","is_acknowledgement.1e+07.1.999.3",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",1,1,1,"that is a gold straw."
"is_acknowledgement.1e+07.2.1024","is_acknowledgement.1e+07.2.1024.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","1024",0,-1,1,"you do look at it and color."
"is_acknowledgement.1e+07.2.1024","is_acknowledgement.1e+07.2.1024.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","1024",0,-1,0,"it is two different types."
